name,legal_name,org_number,city,revenue,employees,emails,phone,website,sni2,sni_codes,registration_date,company_age_years,share_capital,priority_score
RIMA Seafood AB,RIMA Seafood AB,556778-8327,Örebro,24101,3.0,[],,https://rimaseafood.se/,46,"['46380 Partihandel med andra livsmedel, bl.a. fisk samt skal- och blötdjur']",2009-03-04,16.5,100.0,0.109
Norra Billinge Lantbruk AB,Norra Billinge Lantbruk AB,559045-7841,Örebro,24012,2.0,[],,https://jordbruksverket.se/download/18.728201418bcbc8c9a8c374/1713536522273/Sek-III-forbrannings-och-samforbranningsanlaggningar-tga.xlsx,01,"['01462 Uppfödning av slaktsvin', '01199 Odling av övriga ett- och tvååriga växter', '01610 Service till växtodling']",2015-12-29,9.7,50.0,0.077
TM Skog och Maskin AB,TM Skog och Maskin AB,556607-8589,Fjugesta,23894,13.0,[],070-334 53 02,https://fjugesta.cylex.se/company/tm+skog+och+maskin+ab-10985786.html,02,"['02200 Drivning', '33120 Reparation av maskiner']",2001-03-06,24.5,100.0,0.221
Khafre Fastighets AB,Khafre Fastighets AB,556089-8685,Örebro,23726,0.0,[],019-32 53 18,https://www.aimopark.se/stader/kumla/khafre-fastighets-ab/,68,"['68201 Uthyrning och förvaltning av egna eller arrenderade bostäder', '68203 Uthyrning och förvaltning av egna eller arrenderade, andra lokaler']",1963-11-08,61.8,5000.0,0.263
XL-BYGG i Kopparberg AB,XL-BYGG i Kopparberg AB,556447-1513,Kopparberg,23671,6.0,[],0580-714 70,https://www.xlbygg.se/butiker/xl-bygg-kopparberg/,47,"['47521 Specialiserad butikshandel med virke och byggvaror', '16231 Tillverkning av monteringsfärdiga trähus']",1992-04-27,33.4,100.0,0.238
Bilcenter i Hallsberg AB,Bilcenter i Hallsberg AB,556463-0506,Hallsberg,23644,11.0,[],,https://www.nokiantyres.se/aterforsaljare/aterforsaljare/orebro-bilcenter-ab-orebro-3/,45,['45310 Parti- och provisionshandel med reservdelar och tillbehör till motorfordon utom motorcyklar'],1993-04-06,32.4,100.0,0.132
Lindesberg Centralservice AB,Lindesberg Centralservice AB,559274-3552,Lindesberg,23639,7.0,[],0581-101 62,https://www.elon.se/butiker/lindesberg,47,['47540 Specialiserad butikshandel med elektriska hushållsmaskiner och hushållsapparater'],2020-10-01,4.9,50.0,0.277
G.A.s Grus & Schakt AB,G.A.s Grus & Schakt AB,556755-7094,Hammar,23489,,[],,https://gasgrus.se/,49,"['49410 Vägtransport, godstrafik', '08120 Utvinning av sand, grus och berg; utvinning av lera och kaolin']",2008-04-10,17.4,100.0,0.102
Slik Graphics AB,Slik Graphics AB,556903-2906,Örebro,23393,5.0,[],,https://ledigajobb.se/pr/digitaltryckare-jobb,18,"['18122 Tryckning av böcker och övriga trycksaker', '63110 Databehandling, hosting o.d.', '74102 Grafisk designverksamhet']",2012-09-10,13.0,50.0,0.096
Svetshuset Örebro AB,Svetshuset Örebro AB,556916-9609,Örebro,23245,6.0,[],070-685 84 00,https://forsaljningsstallen.linde.se/%C3%B6rebro/osmundgatan-5/linde-gas-f%C3%B6rs%C3%A4ljningsst%C3%A4lle-svetshuset-%C3%B6rebro,46,"['46620 Partihandel med verktygsmaskiner', '93199 Övrig sportverksamhet']",2012-12-27,12.7,50.0,0.21
Inda Utveckling AB,Inda Utveckling AB,556912-5361,Örebro,23194,30.0,[],076-107 01 41,https://www.moratidning.se/organisation/bbd712fe-6f55-49a5-a7bc-fbd24a432086?pageSlug=inda-utveckling-ab,78,"['78100 Arbetsförmedling och rekrytering', '88102 Öppna sociala insatser för personer med funktionshinder', '86909 Annan öppen hälso- och sjukvård, utan läkare']",2012-12-01,12.8,51.0,0.22
WBM Byggproduktion AB,WBM Byggproduktion AB,559007-6294,Arboga,23183,6.0,[],,,41,"['41200 Byggande av bostadshus och andra byggnader', '81100 Fastighetsrelaterade stödtjänster', '68320 Fastighetsförvaltning på uppdrag']",2015-03-17,10.5,50.0,0.096
Hoa AB,Hoa AB,556782-6184,Örebro,23152,12.0,[],019-22 30 81,,56,['56100 Restaurangverksamhet'],2009-05-14,16.3,100.0,0.252
Knarsta Åkeri AB,Knarsta Åkeri AB,556513-5802,Örebro,23149,10.0,[],070-666 50 99,,49,"['49320 Taxitrafik', '49410 Vägtransport, godstrafik']",1995-05-31,30.3,100.0,0.246
Proffsgymnasiet Örebro AB,Proffsgymnasiet Örebro AB,556486-9161,Stockholm,23119,14.0,[],019-32 12 12,,85,['85321 Gymnasial yrkesutbildning'],1994-05-09,31.3,100.0,0.222
Bengt & Mats Byggmontage Aktiebolag,Bengt & Mats Byggmontage Aktiebolag,556364-9051,Örebro,23097,8.0,[],019-12 06 75,,41,['41200 Byggande av bostadshus och andra byggnader'],1989-08-18,36.1,100.0,0.264
Svenska Redskapsfabriken AB,Svenska Redskapsfabriken AB,556944-1800,Örebro,23091,3.0,[],,,46,['46610 Partihandel med jordbruksmaskiner och -utrustning'],2013-10-02,11.9,50.0,0.09
Gräve Maskin AB,Gräve Maskin AB,559077-3890,Örebro,23080,7.0,[],,,01,"['01610 Service till växtodling', '81290 Annan rengöring', '01420 Uppfödning av andra nötkreatur och bufflar', '01110 Odling av spannmål (utom ris), baljväxter och oljeväxter']",2016-09-22,9.0,50.0,0.08
Musikbörsen i Örebro AB,Musikbörsen i Örebro AB,559229-8284,Örebro,23059,4.0,[],,,47,"['47595 Specialiserad butikshandel med musikinstrument och noter', '77390 Uthyrning och leasing av övrig utrustning och övriga maskiner och materiella tillgångar', '95290 Reparation av andra hushållsartiklar och personliga artiklar']",2019-12-04,5.8,50.0,0.087
ZOE NORDIC AB,ZOE NORDIC AB,559132-3588,Örebro,22952,9.0,[],073-725 56 52,,46,"['46434 Partihandel med elartiklar', '43210 Elinstallationer', '71121 Teknisk konsultverksamhet inom bygg- och anläggningsteknik', '43999 Diverse övrig specialiserad bygg- och anläggningsverksamhet', '71124 Teknisk konsultverksamhet inom energi-, miljö- och VVS-teknik']",2017-11-06,7.8,50.0,0.194
Laxå Vatten AB,Laxå Vatten AB,556616-6202,Laxå,22917,9.0,[],0584-47 32 00,,36,"['36001 Grundvattenförsörjning', '37000 Avloppsrening']",2001-10-01,23.9,4000.0,0.244
Stativet Fastighets AB,Stativet Fastighets AB,556481-4969,Örebro,22801,0.0,[],019-27 30 60,https://www.stenafastigheter.se/stena-fastigheter/vara-fastigheter/stativet-4/,68,"['68201 Uthyrning och förvaltning av egna eller arrenderade bostäder', '68203 Uthyrning och förvaltning av egna eller arrenderade, andra lokaler']",1994-01-21,31.6,2000.0,0.257
o3h Consulting AB,o3h Consulting AB,559142-7918,Örebro,22528,5.0,[],,https://developer.microsoft.com/sv-se/reactor/events/14922/,62,['62020 Datakonsultverksamhet'],2017-12-28,7.7,50.0,0.095
KB18 Företagsförädling AB,KB18 Företagsförädling AB,556934-0960,Örebro,22479,13.0,[],070-915 47 91,https://www.kb18.se/,70,['70220 Konsultverksamhet avseende företags organisation'],2013-06-11,12.2,1191.0,0.241
L. Lagefjäll AB,L. Lagefjäll AB,556613-2899,Örebro,22477,25.0,[],070-814 32 78,http://www.lagenhet.eu/orebro/orebro/14,56,"['56210 Cateringverksamhet vid enskilda evenemang', '68201 Uthyrning och förvaltning av egna eller arrenderade bostäder']",2001-07-11,24.2,100.0,0.271
Far North Projects AB,Far North Projects AB,559282-6084,Örebro,22417,1.0,[],,https://bygg.se/far-north-construction-ab/,41,['41200 Byggande av bostadshus och andra byggnader'],2020-11-12,4.8,30.0,0.145
Lindesbergs Återvinning AB,Lindesbergs Återvinning AB,556545-4930,Lindesberg,22412,0.0,[],0581-146 10,https://www.lindesberg.se/bygga-bo-och-miljo/avfall-och-atervinning/atervinningscentraler,38,"['38320 Återvinning av källsorterat material', '46773 Partihandel med avfall och skrot av icke-metall']",1997-09-24,28.0,500.0,0.24
Vie Omsorg AB,Vie Omsorg AB,559006-0710,Örebro,22374,42.0,[],,https://se.kompass.com/c/vie-omsorg-ab/secom710936/,88,['88101 Öppna sociala insatser för äldre personer'],2015-03-03,10.5,50.0,0.099
Prickman AB,Prickman AB,556587-1968,Örebro,22337,17.0,[],,https://prickman.se/tjanster/,42,['42110 Anläggning av vägar och motorvägar'],2000-03-08,25.5,100.0,0.13
Agera & Partners AB,Agera & Partners AB,556992-2502,Örebro,22290,34.0,[],019-10 82 10,https://hygienteamet.se/,81,"['81210 Lokalvård', '78200 Personaluthyrning']",2014-11-26,10.8,50.0,0.213
Aspa Växtodling Aktiebolag,Aspa Växtodling Aktiebolag,556311-6523,Aspabruk,22173,10.0,[],,https://www.biometria.se/media/qgrg4pj5/231110-total-lista-juridiska-enheter_kopia_231110.xlsx,01,['01410 Mjölkproduktion och uppfödning av nötkreatur av mjölkras'],1987-11-16,37.8,100.0,0.113
Rondera AB,Rondera AB,556768-0078,Örebro,22164,15.0,[],019-10 33 10,https://www.rondera.se/,71,['71121 Teknisk konsultverksamhet inom bygg- och anläggningsteknik'],2008-10-22,16.9,100.0,0.244
B&G i Göteborg AB,B&G i Göteborg AB,559163-9975,Örebro,22113,8.0,[],,https://www.bandg.com/sv-se/,43,['43210 Elinstallationer'],2018-07-02,7.2,62.0,0.097
Svenska Hem & Renovering AB,Svenska Hem & Renovering AB,559062-1941,Örebro,21860,1.0,[],070-555 32 70,https://bygg.se/svenska-hem-amp-renovering-ab/,43,['43320 Byggnadssnickeriarbeten'],2016-05-11,9.3,100.0,0.213
BFA Bygg AB,BFA Bygg AB,556803-9795,Askersund,21779,12.0,[],,https://bfabygg.se/,43,['43320 Byggnadssnickeriarbeten'],2010-04-07,15.4,50.0,0.115
Castellum Mitt WTC AB,Castellum Mitt WTC AB,556971-2911,Örebro,21764,0.0,[],,https://www.castellum.se/har-finns-vi/vaxjo/,68,"['68203 Uthyrning och förvaltning av egna eller arrenderade, andra lokaler']",2014-05-12,11.3,50.0,0.086
Nerikes Hyrbilar Aktiebolag,Nerikes Hyrbilar Aktiebolag,556377-7530,Örebro,21681,3.0,[],,https://www.avis.se/,77,['77110 Uthyrning och leasing av personbilar och lätta motorfordon'],1989-11-20,35.8,300.0,0.128
Felo Bar & Bistro AB,Felo Bar & Bistro AB,559027-9245,Karlskoga,21661,16.0,[],,https://www.nwt.se/2023/12/27/felo-bar-ochamp-bistro-ab-har-ar-de-viktigaste-siffrorna-fran-2022-0b725/,56,['56100 Restaurangverksamhet'],2015-09-25,10.0,50.0,0.099
Degeref Aktiebolag,Degeref Aktiebolag,556481-8937,Degerfors,21651,8.0,[],0586-407 02,http://www.degeref.arenareklam.se/,23,['23200 Tillverkning av eldfasta produkter'],1994-01-26,31.6,500.0,0.232
Wellibites AB,Wellibites AB,559160-0175,Hallsberg,21540,2.0,[],,https://www.konpro.se/?pid=455893,47,"['47111 Varuhus- och stormarknadshandel, mest livsmedel, drycker och tobak']",2018-05-24,7.3,60.0,0.082
Prefab Betong Örebro AB,Prefab Betong Örebro AB,559407-7918,Örebro,21502,15.0,[],,https://www.byggfaktadocu.se/prefab-betong-orebro/foretag.html,23,['23610 Tillverkning av betongvaror  för byggändamål'],2022-11-24,2.8,25.0,0.132
Stål & Maskin Teknik i Hallsberg Aktiebolag,Stål & Maskin Teknik i Hallsberg Aktiebolag,556525-7192,Hallsberg,21494,9.0,[],,https://www.stalomaskinteknik.se/,25,['25620 Metallegoarbeten'],1995-09-27,30.0,100.0,0.112
SPD Örebro logistik AB,SPD Örebro logistik AB,556676-7132,Kumla,21340,6.0,[],019-17 04 00,https://www.spdtransport.se/,52,"['52100 Magasinering och varulagring', '52290 Övriga stödtjänster till transport']",2005-02-23,20.5,100.0,0.221
Hem i Bergslagen AB,Hem i Bergslagen AB,556723-8026,Örebro,21288,10.0,[],019-15 01 50,https://www.husibergslagen.se/,68,['68310 Fastighetsförmedling'],2007-02-15,18.6,100.0,0.248
Flush Rörinspektion AB,Flush Rörinspektion AB,559170-7210,Örebro,21162,8.0,[],,https://flushrorinspektion.se/,37,"['37000 Avloppsrening', '43221 Värme- och sanitetsarbeten']",2018-09-10,7.0,50.0,0.077
Sydnärkesotaren AB,Sydnärkesotaren AB,556566-5535,Åsbro,21108,17.0,[],0582-500 90,https://sotaren.se/,81,['81222 Skorstensfejarverksamhet'],1999-02-15,26.6,100.0,0.226
DDESIGN AB,DDESIGN AB,559138-1545,Örebro,21080,3.0,[],,https://www.ddesign.nu/,45,['45320 Detaljhandel med reservdelar och tillbehör till motorfordon utom motorcyklar'],2017-12-07,7.8,50.0,0.093
Projektutvecklingsbolaget i Nerike AB,Projektutvecklingsbolaget i Nerike AB,559276-8260,Örebro,21076,0.0,[],,https://bygg.se/infracon-projektutveckling-ab/,41,"['41200 Byggande av bostadshus och andra byggnader', '68201 Uthyrning och förvaltning av egna eller arrenderade bostäder']",2020-10-14,4.9,25.0,0.14
Servicetrafiken Sverige AB,Servicetrafiken Sverige AB,559296-5650,Örebro,20936,35.0,[],,https://regionvarmland.se/download/18.768fdde1193b9b5ebf28c61/1734602955601/Information%20trafikstart%20servicetrafik%20V%C3%A4rmlandsr%C3%A5det%20vecka%2050%202024.pdf,49,"['49320 Taxitrafik', '49410 Vägtransport, godstrafik']",2021-01-14,4.7,50.0,0.147
Olle Janssons Golvtjänst Aktiebolag,Olle Janssons Golvtjänst Aktiebolag,556175-2733,Nora,20933,10.0,[],0587-130 10,https://golvtjanst-nora.se/,43,['43330 Golv- och väggbeläggningsarbeten'],1973-01-01,52.7,100.0,0.241
Dianor AB,Dianor AB,559007-0222,Nora,20905,18.0,[],,https://www.dianor.se/sv/,28,"['28490 Tillverkning av övriga verktygsmaskiner', '71122 Teknisk konsultverksamhet inom industriteknik']",2015-03-11,10.5,250.0,0.094
Jordbruksaktuellt Sverige AB,Jordbruksaktuellt Sverige AB,556611-2156,Örebro,20877,17.0,[],019-16 61 30,https://www.ja.se/,73,['73112 Direktreklamverksamhet'],2001-05-23,24.3,100.0,0.268
Bingoalliansen i Örebro Aktiebolag,Bingoalliansen i Örebro Aktiebolag,556198-2793,Örebro,20833,8.0,[],019-15 00 70,https://bingoringen.se/,92,"['92000 Spel- och vadhållningsverksamhet', '56100 Restaurangverksamhet']",1978-01-01,47.7,100.0,0.244
Brides jewellery AB,Brides jewellery AB,559260-7484,Örebro,20770,2.0,[],,https://bridejewelry.se/product-category/armband/,47,"['47772 Specialiserad butikshandel med guldsmedsvaror och smycken', '32120 Tillverkning av smycken, guld- och silversmedsvaror', '95250 Reparation av ur och guldsmedsvaror']",2020-06-25,5.2,25.0,0.078
STRABAG BRVZ AB,STRABAG BRVZ AB,556655-2088,Örebro,20757,3.0,[],,https://www.nimab.se/databases/internet/_public/content30.nsf/web30?Openagent&id=48D43BB2B2E76495C125828400686CD3,69,['69201 Redovisning och bokföring'],2004-01-30,21.6,100.0,0.129
Specsavers Marieberg AB,Specsavers Marieberg AB,556990-8667,Göteborg,20713,9.0,[],031-771 98 00,https://www.specsavers.se/hitta-till-din-butik/marieberg,47,['47781 Specialiserad butikshandel med glasögon och andra optiska artiklar utom fotoutrustning'],2014-11-18,10.8,50.0,0.204
EPS Golv AB,EPS Golv AB,556515-4712,Karlskoga,20584,12.0,[],0586-544 10,https://epsgolv.se/,43,['43330 Golv- och väggbeläggningsarbeten'],1995-07-27,30.1,100.0,0.242
Herok Group AB,Herok Group AB,559180-7572,Örebro,20539,11.0,[],,https://herok.se/,70,['70100 Verksamheter som utövas av huvudkontor'],2018-11-19,6.8,319.0,0.096
Ältetorp Lantbruk AB,Ältetorp Lantbruk AB,559421-3281,Askersund,20497,5.0,[],,https://srb-foreningen.se/wp-content/uploads/Genomiska-Toppbes%C3%A4ttningar-maj-2020.pdf,01,"['01410 Mjölkproduktion och uppfödning av nötkreatur av mjölkras', '01500 Blandat jordbruk', '01610 Service till växtodling', '81290 Annan rengöring']",2023-02-08,2.6,50.0,0.114
Storå Bil & Maskin Service AB,Storå Bil & Maskin Service AB,556861-2245,Storå,20469,9.0,[],,https://www.storabilochmaskin.se/,33,"['33120 Reparation av maskiner', '45201 Allmän service och reparation av motorfordon utom motorcyklar', '45310 Parti- och provisionshandel med reservdelar och tillbehör till motorfordon utom motorcyklar']",2011-08-15,14.1,51.0,0.093
Närke Ägg AB,Närke Ägg AB,556934-0341,Vretstorp,20464,6.0,[],,https://www.narkeagg.se/,01,"['01471 Äggproduktion (för försäljning)', '01500 Blandat jordbruk']",2013-06-10,12.2,100.0,0.086
Kungsleden Översikten AB,Kungsleden Översikten AB,556692-9625,Örebro,20446,0.0,[],,https://www.castellum.se/kungsleden/,68,"['68203 Uthyrning och förvaltning av egna eller arrenderade, andra lokaler']",2005-12-06,19.8,100.0,0.12
Akka Egendom Lindesberg II AB,Akka Egendom Lindesberg II AB,559165-5658,Stockholm,20434,0.0,[],,https://www.akkaegendom.se/,68,['68201 Uthyrning och förvaltning av egna eller arrenderade bostäder'],2018-07-11,7.2,50.0,0.066
Amphi-tech Service AB,Amphi-tech Service AB,556613-0257,Åsbro,20403,6.0,[],0582-68 68 90,https://www.amphi-tech.se/,71,"['71121 Teknisk konsultverksamhet inom bygg- och anläggningsteknik', '81100 Fastighetsrelaterade stödtjänster']",2001-07-05,24.2,100.0,0.228
ApoXcel AB,ApoXcel AB,559334-1497,Kumla,20367,2.0,[],,https://krafman.se/humayun-iqbal/19780813xxxx/wpcwyoqh/engagemang,47,['47730 Apotekshandel'],2021-09-08,4.0,100.0,0.137
Specsavers Karlskoga AB,Specsavers Karlskoga AB,559012-5059,Göteborg,20242,11.0,[],031-771 98 00,https://www.specsavers.se/hitta-till-din-butik/karlskoga,47,['47781 Specialiserad butikshandel med glasögon och andra optiska artiklar utom fotoutrustning'],2015-04-30,10.4,50.0,0.204
Disarmament Solutions AB,Disarmament Solutions AB,559073-7945,Jönköping,20140,3.0,[],,https://www.castellum.se/fastigheter/vingen-4/,41,['41200 Byggande av bostadshus och andra byggnader'],2016-08-25,9.0,50.0,0.088
Örebro Rehabiliteringscentrum Aktiebolag,Örebro Rehabiliteringscentrum Aktiebolag,556375-1568,Örebro,20101,14.0,[],019-602 82 20,https://rehabcentrum.nu/,86,['86905 Fysioterapeutisk verksamhet  o.d.'],1989-10-25,35.9,101.0,0.255
Städsons Fastighetsvård AB,Städsons Fastighetsvård AB,556633-5583,Örebro,20090,15.0,[],019-22 64 62,http://www.stadsons.se/,81,['81210 Lokalvård'],2002-10-11,22.9,100.0,0.248
Bälsås Åkeri AB,Bälsås Åkeri AB,556371-5324,Fjugesta,19924,7.0,[],0585-203 54,https://www.vsv.se/vsv-future-balsas-akeri/,49,"['49410 Vägtransport, godstrafik']",1989-11-01,35.9,100.0,0.221
Akustikproffsen i Karlskoga AB,Akustikproffsen i Karlskoga AB,559216-6549,Karlskoga,19896,7.0,[],,https://www.akustikproffsen.se/,43,['43320 Byggnadssnickeriarbeten'],2019-08-28,6.0,50.0,0.082
Axet Låsservice Aktiebolag,Axet Låsservice Aktiebolag,556255-1365,Örebro,19892,8.0,[],019-14 82 00,https://axet-las.se/,43,['43290 Andra bygginstallationer'],1985-01-18,40.6,200.0,0.268
J&F Fritid Aktiebolag,J&F Fritid Aktiebolag,556726-0442,Fjugesta,19826,7.0,[],0585-122 19,https://www.jf-fritid.se/,47,['47521 Specialiserad butikshandel med virke och byggvaror'],2007-03-13,18.5,100.0,0.234
Norpig Aktiebolag,Norpig Aktiebolag,556770-0108,Vintrosa,19821,7.0,[],070-657 89 70,,01,['01461 Uppfödning av smågrisar'],2008-11-17,16.8,1000.0,0.22
AB Örebro Elmontage,AB Örebro Elmontage,559311-2427,Örebro,19800,8.0,[],,https://www.orebroelmontage.se/,43,['43210 Elinstallationer'],2021-04-09,4.4,25.0,0.151
Roje AB,Roje AB,559134-5342,Lindesberg,19674,6.0,[],,https://bolist.se/butiker/lindesberg/,47,['47789 Övrig specialiserad butikshandel'],2017-11-20,7.8,500.0,0.109
Westling & Folkö Snickeri och Byggnadsvård AB,Westling & Folkö Snickeri och Byggnadsvård AB,556974-9749,Örebro,19628,6.0,[],,https://www.westlingfolko.se/,43,['43320 Byggnadssnickeriarbeten'],2014-06-19,11.2,50.0,0.108
Henrik Bergs Gräv & Entreprenad i Karlskoga AB,Henrik Bergs Gräv & Entreprenad i Karlskoga AB,559090-1285,Karlskoga,19612,6.0,[],,https://www.kt-kuriren.se/2025/06/23/henrik-bergs-grav-ochamp-entreprenad-i-karlskoga-ab-redovisar-kraftig-resultatokning-cc215/,43,['43120 Mark- och grundarbeten'],2016-12-08,8.8,50.0,0.09
VANAB AB,VANAB AB,559084-7975,Örebro,19558,0.0,[],,https://www.vanab.nu/,43,['43120 Mark- och grundarbeten'],2016-11-10,8.8,50.0,0.088
Örebro Läns Bilgrupp AB,Örebro Läns Bilgrupp AB,559184-1704,Örebro,19543,5.0,[],,https://biluppgifter.se/brukare/NTU5MTg0MTcwNA/,45,"['45202 Plåt-, lack- och glasreparationer på motorfordon utom motorcyklar', '45110 Handel med personbilar och lätta motorfordon']",2018-12-06,6.8,50.0,0.092
Calidris Örebro AB,Calidris Örebro AB,559044-5838,Hallsberg,19341,7.0,[],019-31 02 40,https://jobbland.se/lediga-jobb/orebro-lan/kategori/offentlig-sektor-och-forening?page=4,56,"['56100 Restaurangverksamhet', '55101 Hotellverksamhet med restaurangrörelse', '82300 Arrangemang av kongresser och mässor']",2015-12-28,9.7,50.0,0.199
Guldsmedshyttans Mekaniska AB,Guldsmedshyttans Mekaniska AB,556974-0102,Guldsmedshyttan,19284,16.0,[],,https://iucindustrihubb.se/medlem/vara-medlemmar/,25,"['25620 Metallegoarbeten', '33120 Reparation av maskiner']",2014-06-10,11.2,100.0,0.087
Nordå Fastighetsmäklare Örebro AB,Nordå Fastighetsmäklare Örebro AB,559086-1323,Örebro,19275,10.0,[],,https://nordafast.se/,68,['68310 Fastighetsförmedling'],2016-11-21,8.8,50.0,0.092
Interiörbutiken i Wasastan AB,Interiörbutiken i Wasastan AB,556574-2235,Örebro,19261,7.0,[],019-17 93 50,https://interiorbutiken.se/,47,"['47593 Specialiserad butikshandel med glas, porslin och andra bosättningsvaror', '55202 Stugbyverksamhet m.m.']",1999-08-10,26.1,100.0,0.263
