name,profile_url,emails,org_number,revenue,legal_name,registration_date,company_type,employees,ceo,address,postal_address,city,share_capital,sni_codes,business_purpose,phone,website
Limo Nu i Sverige AB,https://www.allabolag.se/foretag/limo-nu-i-sverige-ab/askersund/-/5591549307,[],559154-9307,16592,Limo Nu i Sverige AB,2018-04-09,Aktiebolag,0,Rolf Albert Andersson,,"Ullavivägen 1, 696 32 Askersund",Askersund,50,"['49410 Vägtransport, godstrafik', '52290 Övriga stödtjänster till transport']","Bedriva skall bedriva verksamhet med transporter såsom personbefodran med taxi och buss, transporter med gods samt därmed förenlig verksamhet. Företaget kommer även ha limousinservice samt planera och utföra evenemang även personaluthyrning och konsulttjänster.",,
N-O Erikssons Skogsbruk AB,https://www.allabolag.se/foretag/n-o-erikssons-skogsbruk-ab/karlskoga/-/5567508188,[],556750-8188,16584,N-O Erikssons Skogsbruk AB,2008-01-29,Aktiebolag,4,,"Våtsjötorp 114, 691 94 Karlskoga","Våtsjötorp 114, 691 94 Karlskoga",Karlskoga,100,['02200 Drivning'],"Bolaget ska bedriva avverkning, skotning, köp och försäljning av avverkningsrätter, viltvård, jakt, byggverksamhet och handel med värdepapper samt därmed förenlig verksamhet.",0586-72 80 02,
J.Fälth Entreprenad AB,https://www.allabolag.se/foretag/j.f%C3%A4lth-entreprenad-ab/%C3%B6rebro/-/5594206707,[],559420-6707,16577,J.Fälth Entreprenad AB,2023-02-03,Aktiebolag,3,,Örebro,"Box 6103, 700 06 Örebro",Örebro,25,['42120 Anläggning av järnvägar och tunnelbanor'],Järnväg och anläggning.,,
Inlight Industrial Solutions AB,https://www.allabolag.se/foretag/inlight-industrial-solutions-ab/%C3%B6rebro/-/5569122814,[],556912-2814,16549,Inlight Industrial Solutions AB,2012-11-29,Aktiebolag,14,,"Tullängsgatan 8, 702 44 Örebro","Tullängsgatan 8, 702 44 Örebro",Örebro,50,"['25620 Metallegoarbeten', '43999 Diverse övrig specialiserad bygg- och anläggningsverksamhet']","Aktiebolagets verksamhet ska vara att utföra tjänster inom byggnation, svetsning, smide och industrimontage samt bedriva förvaltning av värdepapper jämte därmed förenlig verksamhet.",,
Gryts Logistikpartner AB,https://www.allabolag.se/foretag/gryts-logistikpartner-ab/%C3%B6rebro/-/5590277157,[],559027-7157,16528,Gryts Logistikpartner AB,2015-09-24,Aktiebolag,6,,"Transportgatan 22, 702 27 Örebro","Transportgatan 22, 702 27 Örebro",Örebro,50,['68202 Uthyrning och förvaltning av egna eller arrenderade industrilokaler'],Företaget ska bedriva logistikverksamhet och erbjuda lagerservice med distribution.,,
JPS Installation AB,https://www.allabolag.se/foretag/jps-installation-ab/karlskoga/-/5593194870,[],559319-4870,16496,JPS Installation AB,2021-05-27,Aktiebolag,10,John Peter Samuelsson,"Sturevägen 3, 691 41 Karlskoga","Sturevägen 3, 691 41 Karlskoga",Karlskoga,25,['43210 Elinstallationer'],El och teleinstallationer.,070-733 69 81,
Aspholmen Fastigheter Holding AB,https://www.allabolag.se/foretag/aspholmen-fastigheter-holding-ab/%C3%B6rebro/-/5566693775,[],556669-3775,16488,Aspholmen Fastigheter Holding AB,2004-10-28,Aktiebolag,0,,Örebro,"c/o Castellum Mitt AB Box 1824, 701 18 Örebro",Örebro,100,['64202 Holdingverksamhet i icke-finansiella koncerner'],"Bolaget skall ha till föremål för sin verksamhet att - direkt eller indirekt genom hel- eller delägda bolag - förvärva, förvalta, utveckla och försälja fast egendom samt att bedriva annan därmed förenlig verksamhet.",,
Gunnarsons Flis & Transport AB,https://www.allabolag.se/foretag/gunnarsons-flis-transport-ab/ervalla/-/5567802698,[],556780-2698,16475,Gunnarsons Flis & Transport AB,2009-04-01,Aktiebolag,3,,"Ersboda 139, 718 95 Ervalla","Ersboda 139, 718 95 Ervalla",Ervalla,100,['02200 Drivning'],"Bolagets verksamhe ska vara att utföra flisning och skotning av skogsråvaror, transport av flis och skogsmaskiner, entreprenad avseende mark- och byggnadsarbeten, samt härmed förenlig verksamhet.",070-461 18 85,
MPWR Consulting AB,https://www.allabolag.se/foretag/mpwr-consulting-ab/%C3%B6rebro/-/5568580459,[],556858-0459,16465,MPWR Consulting AB,2011-06-30,Aktiebolag,13,Leif Stefan Pihl,"Fabriksgatan 47, 702 23 Örebro","Fabriksgatan 47, 702 23 Örebro",Örebro,50,['70220 Konsultverksamhet avseende företags organisation'],"Bolaget ska bedriva konsultativ verksamhet som främst syftar till att stödja IT- och tjänsteföretag i deras sälj- och marknadsprocesser, arbeta med coaching och därmed förenlig verksamhet.",070-282 54 39,
Bambino Invest AB,https://www.allabolag.se/foretag/bambino-invest-ab/hallsberg/-/5567312458,[],556731-2458,16459,Bambino Invest AB,2007-06-05,Aktiebolag,8,,"Stortorget 3, 694 31 Hallsberg","Stortorget 3, 694 31 Hallsberg",Hallsberg,1 000,"['55101 Hotellverksamhet med restaurangrörelse', '68203 Uthyrning och förvaltning av egna eller arrenderade, andra lokaler']",Bolaget ska bedriva fastighetsförvaltning samt därmed förenlig verksamhet.,0582-457 50,
Dormy Golf International AB,https://www.allabolag.se/foretag/dormy-golf-international-ab/%C3%B6rebro/-/5592529191,[],559252-9191,16432,Dormy Golf International AB,2020-04-21,Aktiebolag,0,Nils Anders Wall,"Salamandervägen 29, 702 36 Örebro","Salamandervägen 29, 702 36 Örebro",Örebro,50,['47641 Specialiserad butikshandel med sport- och fritidsartiklar utom cyklar och båtar'],"Bolaget skall bedriva försäljning av konfektion och golfartiklar samt tillhandahålla golfinstruktioner, arrangera resor, idka handel med värdepapper ävensom idka därmed förenlig verksamhet.",,
Diamant & Juvel i Örebro Aktiebolag,https://www.allabolag.se/foretag/diamant-juvel-i-%C3%B6rebro-aktiebolag/%C3%B6rebro/-/5562712694,[],556271-2694,16429,Diamant & Juvel i Örebro Aktiebolag,1986-01-28,Aktiebolag,7,Maria Linnea Ringström Millgårdh,"Drottninggatan 13, 702 10 Örebro","Drottninggatan 13, 702 10 Örebro",Örebro,100,['47772 Specialiserad butikshandel med guldsmedsvaror och smycken'],"Bolaget skall bedriva juvelerarbutik, partihandel med ädelmetaller och ädelstenar, försäljning av dentallegeringar och dentalprodukter, auktionsverksamhet ävensom idka därmed förenlig verksamhet.",,
Fa Auto AB,https://www.allabolag.se/foretag/fa-auto-ab/%C3%B6rebro/-/5592495005,[],559249-5005,16412,Fa Auto AB,2020-03-24,Aktiebolag,1-4,,"Lars Wivallius Väg 4, 703 59 Örebro","Lars Wivallius Väg 4, 703 59 Örebro",Örebro,25,['45110 Handel med personbilar och lätta motorfordon'],"Aktiebolaget ska bedriva handel med alla sorters fordon, export och import. Bolaget skall också bedriva bildelsförsäljning, handel med bildelar nytt och begagnat, mindre reparationer samt förmedling av tjänster,fordon i detta område.",076-022 67 77,
Hemlikt Mellansveriges sociala tjänster AB,https://www.allabolag.se/foretag/hemlikt-mellansveriges-sociala-tj%C3%A4nster-ab/%C3%B6rebro/-/5592360753,[],559236-0753,16395,Hemlikt Mellansveriges sociala tjänster AB,2020-01-09,Aktiebolag,9,Nils Niklas Ståhlfors,Örebro,"HEMLIKT MELLANSVERIGES SOCIALA Box 1112 Tjänster Ab, 701 11 Örebro",Örebro,50,['87902 Omsorg och sociala insatser i övriga boendeformer för vuxna'],"Aktiebolaget ska tillhandahålla skyddat boende för våldsutsatta i nära relation, HVB och stödboende för ungdomar och familjer med social problematik och bedriva assistans till personer med rätt till ersättning enligt LLS. Bolaget skall även erbjuda tillfällig bostad vid akut bostadslöshet.",,
SweCall Aktiebolag,https://www.allabolag.se/foretag/swecall-aktiebolag/%C3%B6rebro/-/5562569532,[],556256-9532,16389,SweCall Aktiebolag,1985-02-27,Aktiebolag,5,,"Idrottshuset 1 b, 702 25 Örebro","Box 1601, 701 16 Örebro",Örebro,200,"['47420 Specialiserad butikshandel med telekommunikationsutrustning', '47410 Specialiserad butikshandel med datorer, programvara, data- och tv-spel']",Bolaget driver butikshandel med telekommunikationsutrustning samt idkar därmed förenlig verksamhet.,019-10 06 30,
Barn & Omsorg i Sverige AB,https://www.allabolag.se/foretag/barn-omsorg-i-sverige-ab/%C3%B6rebro/-/5590406442,[],559040-6442,16385,Barn & Omsorg i Sverige AB,2015-12-11,Aktiebolag,22,Mohammad Mostafa Poor,"Markgatan 5, 703 55 Örebro","Markgatan 5, 703 55 Örebro",Örebro,50,['87901 Heldygnsvård med boende för barn och ungdomar med sociala problem'],Bolaget skall placera ensamkommande flyktingbarn och barn med sociala problem i familjehem och stödboende på uppdrag av kommuner och därmed förenlig verksamhet.,070-230 97 39,
Sikt & Kross i Örebro AB,https://www.allabolag.se/foretag/sikt-kross-i-%C3%B6rebro-ab/%C3%B6rebro/-/5567088199,[],556708-8199,16375,Sikt & Kross i Örebro AB,2006-08-18,Aktiebolag,7,,"Johansdalsvägen 2 d, 702 31 Örebro","Johansdalsvägen 2 d, 702 31 Örebro",Örebro,100,['42110 Anläggning av vägar och motorvägar'],"Bolaget skall bedriva entreprenadarbeten avseende väg och mark, äga och förvalta värdepapper och därmed förenlig verksamhet.",,
Sture Sohlbergs Bil och Motorservice Aktiebolag,https://www.allabolag.se/foretag/sture-sohlbergs-bil-och-motorservice-aktiebolag/karlskoga/-/5564243110,[],556424-3110,16361,Sture Sohlbergs Bil och Motorservice Aktiebolag,1991-04-15,Aktiebolag,9,,"Hangarvägen 10, 691 35 Karlskoga","Hangarvägen 10, 691 35 Karlskoga",Karlskoga,100,['45201 Allmän service och reparation av motorfordon utom motorcyklar'],"Bolaget skall utföra bilreparationer, samt försäljning av reservdelar i anslutning härtill ävensom idka därmed förenlig verksamhet.",0586-552 06,
Latorps Betonghåltagning i Örebro AB,https://www.allabolag.se/foretag/latorps-betongh%C3%A5ltagning-i-%C3%B6rebro-ab/%C3%B6rebro/-/5569119844,[],556911-9844,16349,Latorps Betonghåltagning i Örebro AB,2012-11-28,Aktiebolag,13,Hanna Maria Pettersson,"Yxstabacken 606, 705 91 Örebro","Yxstabacken 606, 705 91 Örebro",Örebro,50,['43999 Diverse övrig specialiserad bygg- och anläggningsverksamhet'],"Bolaget ska bedriva entreprenadrörelse inom håltagning, rivning och byggtjänster, förvaltning av fast och lösegendom",,
Elservice Röfors Aktiebolag,https://www.allabolag.se/foretag/elservice-r%C3%B6fors-aktiebolag/r%C3%B6fors/-/5567456438,[],556745-6438,16327,Elservice Röfors Aktiebolag,2007-12-06,Aktiebolag,9,Håkan Bertil Larsson,"Rabbivägen 1, 695 72 Röfors","Rabbivägen 1, 695 72 Röfors",Röfors,100,"['43210 Elinstallationer', '46699 Partihandel med diverse övriga maskiner och utrustning']","Bolaget ska vara verksamt inom elinstallationer mot industri och privatpersoner, köp och försäljning av el-material, äga fast och lös egendom, samt bedriva därmed förenlig verksamhet.",,
Bröderna Norén Aktiebolag,https://www.allabolag.se/foretag/br%C3%B6derna-nor%C3%A9n-aktiebolag/fjugesta/-/5564112976,[],556411-2976,16326,Bröderna Norén Aktiebolag,1990-11-14,Aktiebolag,3,,"Sörby, 716 91 Fjugesta","Sörby, 716 91 Fjugesta",Fjugesta,100,"['01110 Odling av spannmål (utom ris), baljväxter och oljeväxter', '43120 Mark- och grundarbeten']","Föremålet för bolagets verksamhet är lantbruks- och skogsbruksverksamhet, därtill hörande entreprenadverksamhet, handel med värdepapper samt annan därmed förenlig verksamhet.",0585-102 36,
Östgöta Byggprojekt AB,https://www.allabolag.se/foretag/%C3%B6stg%C3%B6ta-byggprojekt-ab/hjortkvarn/-/5591619951,[],559161-9951,16325,Östgöta Byggprojekt AB,2018-06-12,Aktiebolag,3,,"Stora Fågelhult 165, 697 93 Hjortkvarn","Stora Fågelhult 165, 697 93 Hjortkvarn",Hjortkvarn,50,['41200 Byggande av bostadshus och andra byggnader'],"Föremålet för bolagets verksamhet är att bedriva byggverksamhet, äga, förvalta och bygga fastigheter, byggkonsulttjänster, äga och förvalta aktier och därmed förenlig verksamhet.",,
Åhlins Allvarumarknad Aktiebolag,https://www.allabolag.se/foretag/%C3%A5hlins-allvarumarknad-aktiebolag/askersund/-/5561943274,[],556194-3274,16321,Åhlins Allvarumarknad Aktiebolag,1976-12-22,Aktiebolag,5,,"Storgatan 29, 696 30 Askersund","Storgatan 29, 696 30 Askersund",Askersund,100,['47430 Specialiserad butikshandel med ljud- och bildanläggningar samt videoutrustning'],"Bolaget skall bedriva försäljning av radio, tv, video, fotoartiklar, hushållsmaskiner och vitvaror samt idka därmed förenlig verksamhet.",,
Ampere i Örebro AB,https://www.allabolag.se/foretag/ampere-i-%C3%B6rebro-ab/%C3%B6rebro/-/5591292916,[],559129-2916,16299,Ampere i Örebro AB,2017-10-16,Aktiebolag,7,,"Idrottsvägen 33, 702 32 Örebro","Idrottsvägen 33, 702 32 Örebro",Örebro,100,['43210 Elinstallationer'],"Utföra elinstallationer, larminstallationer, tele installationer, fastighetsskötsel, försäljning el material och därmed förenlig verksamhet.",,
DEMEK AB,https://www.allabolag.se/foretag/demek-ab/degerfors/-/5568753668,[],556875-3668,16254,DEMEK AB,2011-12-08,Aktiebolag,6,,"Gjuterigatan 16, 693 35 Degerfors","Gjuterigatan 16, 693 35 Degerfors",Degerfors,50,"['25620 Metallegoarbeten', '68202 Uthyrning och förvaltning av egna eller arrenderade industrilokaler']","Bolaget ska bedriva mekanisk verkstadsindustri, äga och förvalta fast och lös egendom, samt därmed förenlig verksamhet.",,
Selmatec AB,https://www.allabolag.se/foretag/selmatec-ab/%C3%B6rebro/-/5594484858,[],559448-4858,16186,Selmatec AB,2023-09-14,Aktiebolag,1,Bøye Einang,"Ringgatan 5, 703 42 Örebro","Ringgatan 5, 703 42 Örebro",Örebro,25,['46699 Partihandel med diverse övriga maskiner och utrustning'],Bolaget skall bedriva handel med säkerhetsutrustning samt därmed förenlig verksamhet.,,
Jimmy Erlandssons Entreprenad AB,https://www.allabolag.se/foretag/jimmy-erlandssons-entreprenad-ab/karlskoga/-/5592728165,[],559272-8165,16157,Jimmy Erlandssons Entreprenad AB,2020-09-23,Aktiebolag,16,,"Gottebol Vinklyckan 408, 691 93 Karlskoga","Gottebol Vinklyckan 408, 691 93 Karlskoga",Karlskoga,25,"['77320 Uthyrning och leasing av bygg- och anläggningsmaskiner', '25620 Metallegoarbeten', '43120 Mark- och grundarbeten', '78200 Personaluthyrning']","Bolaget skall arbeta inom bygg & anläggning, uthyrning av personal inom maskin och entreprenad och därmed förenlig verksamhet.",,
Noza Smådjursklinik AB,https://www.allabolag.se/foretag/noza-sm%C3%A5djursklinik-ab/kumla/-/5591846265,[],559184-6265,16134,Noza Smådjursklinik AB,2018-12-10,Aktiebolag,11,Johan Oskar Eklöf,"Kumla-Ekeby 134, 692 93 Kumla","Kumla-Ekeby 134, 692 93 Kumla",Kumla,50,['75000 Veterinärverksamhet'],Bolaget ska bedriva veterinärverksamhet och därmed förenlig verksamhet.,,
Örebro Måleri Aktiebolag,https://www.allabolag.se/foretag/%C3%B6rebro-m%C3%A5leri-aktiebolag/%C3%B6rebro/-/5562966381,[],556296-6381,16126,Örebro Måleri Aktiebolag,1987-07-20,Aktiebolag,18,Carl Alexander Jöbo,"Bergslagsgatan 6, 703 67 Örebro","Bergslagsgatan 6, 703 67 Örebro",Örebro,100,['43341 Måleriarbeten'],Bolaget skall bedriva industri- och husbyggnadsmålning ävensom idka därmed förenlig verksamhet.,019-13 59 54,
Sundkvist Schakt & Transport AB,https://www.allabolag.se/foretag/sundkvist-schakt-transport-ab/glanshammar/-/5591871693,[],559187-1693,16123,Sundkvist Schakt & Transport AB,2018-12-19,Aktiebolag,5,,"Röne 410, 705 97 Glanshammar","Röne 410, 705 97 Glanshammar",Glanshammar,50,"['16291 Tillverkning av förädlade trädbränslen', '01500 Blandat jordbruk', '46710 Partihandel med bränslen', '01610 Service till växtodling', '43120 Mark- och grundarbeten']","Aktiebolaget ska utföra schakt-, gräventreprenader, transport-, åkeriverksamhet samt uthyrning av arbetskraft inom nämnda områden Bolaget skall även bedriva verksatadsrörelse och handel med maskiner företrädesvis schakt-, gräv-, skogs-, och jordbruksmaskiner samt handel med motorfordonoch därmed förenlig verksamhet.",,
Golv-Center Interiör i Örebro Aktiebolag,https://www.allabolag.se/foretag/golv-center-interi%C3%B6r-i-%C3%B6rebro-aktiebolag/%C3%B6rebro/-/5563129864,[],556312-9864,16097,Golv-Center Interiör i Örebro Aktiebolag,1987-11-23,Aktiebolag,8,,"Boställsvägen 10, 702 27 Örebro","Boställsvägen 10, 702 27 Örebro",Örebro,100,"['43330 Golv- och väggbeläggningsarbeten', '46731 Partihandel med virke och andra byggmaterial']",Bolaget skall bedriva försäljning av golv- och väggmaterial samt utföra golvbeläggningar ävensom idka därmed förenlig verksamhet.,019-27 40 40,
MRail Sweden AB,https://www.allabolag.se/foretag/mrail-sweden-ab/vretstorp/-/5568236276,[],556823-6276,16070,MRail Sweden AB,2010-11-03,Aktiebolag,9,,"Åkarevägen 6, 694 50 Vretstorp","Åkarevägen 6, 694 50 Vretstorp",Vretstorp,50,['43120 Mark- och grundarbeten'],"Bolaget ska bedriva entreprenadverksamhet med spårgående gräv- maskin, handel med värdepapper samt annan därmed förenlig verksamhet.",070-375 01 53,
Arbonova Fastigheter AB,https://www.allabolag.se/foretag/arbonova-fastigheter-ab/%C3%B6rebro/-/5569961948,[],556996-1948,16068,Arbonova Fastigheter AB,2014-12-16,Aktiebolag,1-4,Binyami Erdinc,"Peppargatan 39, 702 52 Örebro","Peppargatan 39, 702 52 Örebro",Örebro,50,['68201 Uthyrning och förvaltning av egna eller arrenderade bostäder'],"Bolaget skall köpa, sälja och förvalta fastigheter samt därmed förenlig verksamhet. Bolaget skall även handla med värdepapper.",,
NMP - Närkes AB,https://www.allabolag.se/foretag/nmp-n%C3%A4rkes-ab/hasselfors/-/5569519993,[],556951-9993,16061,NMP - Närkes AB,2013-12-04,Aktiebolag,3,,"Bäcklundavägen 18, 695 60 Hasselfors","c/o Olsson Bäcklundavägen 18, 695 60 Hasselfors",Hasselfors,50,"['46210 Partihandel med spannmål, råtobak, utsäde och djurfoder', '47643 Specialiserad butikshandel med båtar']","Försäljning av torv och träinredning till fritidsbåtar, konsultationer avseende torv och träinredning till fritidsbåtar samt därmed förenlig verksamhet.",0585-444 40,
Norr Palatset AB,https://www.allabolag.se/foretag/norr-palatset-ab/%C3%B6rebro/-/5569355950,[],556935-5950,16050,Norr Palatset AB,2013-06-28,Aktiebolag,6,,"Storgatan 23, 703 61 Örebro","c/o Vaza Konditori i Örebro Aktiebolag Vasagatan 15, 702 10 Örebro",Örebro,50,"['55103 Hotellverksamhet utan restaurangrörelse', '68203 Uthyrning och förvaltning av egna eller arrenderade, andra lokaler']",Bolaget skall bedriva hotellverksamhet samt äga och förvalta fastigheter samt därmed förenlig verksamhet.,,
Nordström Skog AB,https://www.allabolag.se/foretag/nordstr%C3%B6m-skog-ab/finner%C3%B6dja/-/5594062431,[],559406-2431,16029,Nordström Skog AB,2022-11-15,Aktiebolag,24,Björn Peter Arne,"Kronvägen 5, 695 50 Finnerödja","Kronvägen 5, 695 50 Finnerödja",Finnerödja,25,['02101 Skogsförvaltning'],"Skogsvård, motormanuella och manuella skogstjänster samt rådgivning och därmed förenlig verksamhet.",,
